display_name,authority,authority_id,rank,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies,variety,form,processing_timestamp,match_status
Sphenophorus,ITIS,188084,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,Dryophthorinae,NA,NA,Sphenophorus,NA,NA,NA,NA,NA,2025-11-16T23:30:50Z,success
Sphingidae,ITIS,117293,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Lepidoptera,NA,NA,Bombycoidea,Sphingidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:30:52Z,success
Spilochroa,ITIS,145708,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Brachycera,Muscomorpha,NA,Heleomyzidae,Trixoscelidinae,NA,NA,Spilochroa,NA,NA,NA,NA,NA,2025-11-16T23:30:53Z,success
Spirobolida,ITIS,154419,Order,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Myriapoda,NA,Diplopoda,Chilognatha,Helminthomorpha,NA,Spirobolida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:26:12Z,success
Stagmomantis,ITIS,102397,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Polyneoptera,Mantodea,Mantodea,NA,NA,Mantidae,NA,NA,NA,Stagmomantis,NA,NA,NA,NA,NA,2025-11-16T23:33:42Z,success
Staphylinidae,ITIS,113265,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:30:53Z,success
Stator,ITIS,187758,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,Bruchinae,NA,NA,Stator,NA,NA,NA,NA,NA,2025-11-16T23:30:54Z,success
Steatoda,ITIS,849420,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Theridiidae,NA,NA,NA,Steatoda,NA,NA,NA,NA,NA,2025-11-16T23:30:55Z,success
Stenolophus,ITIS,111038,NA,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Adephaga,NA,NA,Carabidae,Harpalinae,Harpalini,NA,Stenolophus,NA,NA,NA,NA,NA,2025-11-16T23:30:56Z,success
Stenolophus (Stenolophus),ITIS,931681,NA,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Adephaga,NA,NA,Carabidae,Harpalinae,Harpalini,NA,Stenolophus,Stenolophus (Stenolophus),NA,NA,NA,NA,2025-11-16T23:30:58Z,success
Stenomorpha,GBIF,4725713,Genus,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Tenebrionidae,NA,NA,NA,Stenomorpha,NA,NA,NA,NA,NA,2025-11-16T23:30:57Z,success
Stenomorpha acerba,GBIF,9749432,Species,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Tenebrionidae,NA,NA,NA,Stenomorpha,NA,Stenomorpha acerba,NA,NA,NA,2025-11-16T23:32:57Z,success
Stenomorpha hirsuta,GBIF,9721785,Species,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Tenebrionidae,NA,NA,NA,Stenomorpha,NA,Stenomorpha hirsuta,NA,NA,NA,2025-11-16T23:27:19Z,success
Stenomorpha hispidula,GBIF,9805757,Species,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Tenebrionidae,NA,NA,NA,Stenomorpha,NA,Stenomorpha hispidula,NA,NA,NA,2025-11-16T23:27:20Z,success
Stenomorpha parallela,GBIF,9786211,Species,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Tenebrionidae,NA,NA,NA,Stenomorpha,NA,Stenomorpha parallela,NA,NA,NA,2025-11-16T23:24:32Z,success
Stenomorpha wickhami,GBIF,7831286,Species,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Tenebrionidae,NA,NA,NA,Stenomorpha,NA,Stenomorpha wickhami,NA,NA,NA,2025-11-16T23:24:33Z,success
Stenopodius,ITIS,719622,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,Cassidinae,Chalepini,NA,Stenopodius,NA,NA,NA,NA,NA,2025-11-16T23:30:57Z,success
Stenus,ITIS,113576,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Steninae,NA,NA,Stenus,NA,NA,NA,NA,NA,2025-11-16T23:30:59Z,success
Steriphanus,GBIF,4723911,Genus,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Tenebrionidae,NA,NA,NA,Steriphanus,NA,NA,NA,NA,NA,2025-11-16T23:31:00Z,success
Stragania,ITIS,200133,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Auchenorrhyncha,Cicadomorpha,Membracoidea,Cicadellidae,NA,NA,NA,Stragania,NA,NA,NA,NA,NA,2025-11-16T23:31:01Z,success
Stratiomyidae,ITIS,130150,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Brachycera,Stratiomyomorpha,NA,Stratiomyidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:33:10Z,success
Strumigenys,ITIS,574155,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Myrmicinae,Dacetonini,NA,Strumigenys,NA,NA,NA,NA,NA,2025-11-16T23:31:02Z,success
Strumigenys louisianae,ITIS,582182,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Myrmicinae,Dacetonini,NA,Strumigenys,NA,Strumigenys louisianae,NA,NA,NA,2025-11-16T23:25:03Z,success
Synaphosus,ITIS,873104,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Gnaphosidae,NA,NA,NA,Synaphosus,NA,NA,NA,NA,NA,2025-11-16T23:32:01Z,success
Syntomus,ITIS,931473,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Adephaga,NA,NA,Carabidae,Harpalinae,Lebiini,NA,Syntomus,NA,NA,NA,NA,NA,2025-11-16T23:31:04Z,success
Syntomus americanus,ITIS,932569,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Adephaga,NA,NA,Carabidae,Harpalinae,Lebiini,NA,Syntomus,NA,Syntomus americanus,NA,NA,NA,2025-11-16T23:31:04Z,success
Syphrea,ITIS,719708,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,Galerucinae,Alticini,NA,Syphrea,NA,NA,NA,NA,NA,2025-11-16T23:31:05Z,success
Syrphidae,ITIS,139621,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Brachycera,Muscomorpha,NA,Syrphidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:06Z,success
Syspira,ITIS,873111,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Miturgidae,NA,NA,NA,Syspira,NA,NA,NA,NA,NA,2025-11-16T23:32:54Z,success
Systelloderes,ITIS,104009,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Heteroptera,Enicocephalomorpha,Enicocephaloidea,Enicocephalidae,Enicocephalinae,NA,NA,Systelloderes,NA,NA,NA,NA,NA,2025-11-16T23:31:06Z,success
Systena,ITIS,187786,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,Galerucinae,Alticini,NA,Systena,NA,NA,NA,NA,NA,2025-11-16T23:31:07Z,success
Tachinidae,ITIS,152643,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Brachycera,Muscomorpha,NA,Tachinidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:08Z,success
Tanaostigmatidae,ITIS,153944,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Terebrantes,Chalcidoidea,Tanaostigmatidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:09Z,success
Tarsonops,ITIS,849486,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Caponiidae,NA,NA,NA,Tarsonops,NA,NA,NA,NA,NA,2025-11-16T23:31:09Z,success
Tarsonops systematicus,ITIS,868060,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Caponiidae,NA,NA,NA,Tarsonops,NA,Tarsonops systematicus,NA,NA,NA,2025-11-16T23:33:29Z,success
Tegrodera,ITIS,114399,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Meloidae,Meloinae,Eupomphini,NA,Tegrodera,NA,NA,NA,NA,NA,2025-11-16T23:31:10Z,success
Telabis,GBIF,4722361,Genus,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Tenebrionidae,NA,NA,NA,Telabis,NA,NA,NA,NA,NA,2025-11-16T23:31:11Z,success
Telesicles,GBIF,4718466,Genus,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Tenebrionidae,NA,NA,NA,Telesicles,NA,NA,NA,NA,NA,2025-11-16T23:31:13Z,success
Tenebrionidae,ITIS,114419,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Tenebrionidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:13Z,success
Tennesseellum,ITIS,849504,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Linyphiidae,NA,NA,NA,Tennesseellum,NA,NA,NA,NA,NA,2025-11-16T23:28:17Z,success
Tephritidae,ITIS,142604,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Brachycera,Muscomorpha,NA,Tephritidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:14Z,success
Termitidae,ITIS,102443,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Polyneoptera,Blattodea,NA,NA,Blattoidea,Termitidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:16Z,success
Tethymyia,ITIS,129164,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Tethymyia,NA,NA,NA,NA,NA,2025-11-16T23:31:16Z,success
Tetragnathidae,ITIS,847764,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Tetragnathidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:18Z,success
Tetragonoderus,ITIS,111536,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Adephaga,NA,NA,Carabidae,Harpalinae,Cyclosomini,NA,Tetragonoderus,NA,NA,NA,NA,NA,2025-11-16T23:31:17Z,success
Tetragonoderus pallidus,ITIS,111540,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Adephaga,NA,NA,Carabidae,Harpalinae,Cyclosomini,NA,Tetragonoderus,Tetragonoderus (Crossonychus),Tetragonoderus pallidus,NA,NA,NA,2025-11-16T23:33:41Z,success
Tetramorium,ITIS,154245,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Myrmicinae,Tetramoriini,NA,Tetramorium,NA,NA,NA,NA,NA,2025-11-16T23:31:19Z,success
Tetramorium hispidum,ITIS,582437,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Myrmicinae,Tetramoriini,NA,Tetramorium,NA,Tetramorium hispidum,NA,NA,NA,2025-11-16T23:33:31Z,success
Tettigoniidae,ITIS,102232,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Polyneoptera,Orthoptera,Ensifera,Tettigoniidea,Tettigonioidea,Tettigoniidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:19Z,success
Texananus,GBIF,2025911,Genus,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Hemiptera,NA,NA,NA,Cicadellidae,NA,NA,NA,Texananus,NA,NA,NA,NA,NA,2025-11-16T23:31:21Z,success
Thanatus,ITIS,873177,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Philodromidae,NA,NA,NA,Thanatus,NA,NA,NA,NA,NA,2025-11-16T23:31:21Z,success
Theridiidae,ITIS,82740,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Theridiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:22Z,success
Thinoxenus,ITIS,617061,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,NA,NA,NA,Thinoxenus,NA,NA,NA,NA,NA,2025-11-16T23:31:23Z,success
Thomisidae,ITIS,871543,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Thomisidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:24Z,success
Thripidae,ITIS,103353,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Thysanoptera,Terebrantia,NA,NA,Thripidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:24Z,success
Thyanta,ITIS,108971,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Pentatomidae,Pentatominae,Pentatomini,NA,Thyanta,NA,NA,NA,NA,NA,2025-11-16T23:31:26Z,success
Thymoites,ITIS,849537,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Theridiidae,NA,NA,NA,Thymoites,NA,NA,NA,NA,NA,2025-11-16T23:31:27Z,success
Thyreocoridae,ITIS,109110,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Thyreocoridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:27Z,success
Thysanoptera,ITIS,103348,Order,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Thysanoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:28Z,success
Tidarren,ITIS,849545,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Theridiidae,NA,NA,NA,Tidarren,NA,NA,NA,NA,NA,2025-11-16T23:31:29Z,success
Tingidae,ITIS,104177,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Heteroptera,Cimicomorpha,Miroidea,Tingidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:30Z,success
Tiphiidae,ITIS,154175,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Tiphiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:30Z,success
Tipulidae,ITIS,118840,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Tipulomorpha,NA,Tipulidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:31Z,success
Tominotus,ITIS,108610,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Cydnidae,Cydninae,NA,NA,Tominotus,NA,NA,NA,NA,NA,2025-11-16T23:31:32Z,success
Tortricidae,ITIS,117856,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Lepidoptera,NA,NA,Tortricoidea,Tortricidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:32:20Z,success
Torymidae,ITIS,153968,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Terebrantes,Chalcidoidea,Torymidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:32Z,success
Trachymyrmex,ITIS,574161,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Myrmicinae,Attini,NA,Trachymyrmex,NA,NA,NA,NA,NA,2025-11-16T23:31:33Z,success
Trachyzelotes,ITIS,873243,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Gnaphosidae,NA,NA,NA,Trachyzelotes,NA,NA,NA,NA,NA,2025-11-16T23:32:14Z,success
Triatoma,ITIS,107459,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Heteroptera,Cimicomorpha,Reduvoidea,Reduviidae,Triatominae,Triatomini,NA,Triatoma,NA,NA,NA,NA,NA,2025-11-16T23:31:34Z,success
Trichochrous,GBIF,4713765,Genus,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Melyridae,NA,NA,NA,Trichochrous,NA,NA,NA,NA,NA,2025-11-16T23:27:56Z,success
Trichogrammatidae,ITIS,153728,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Terebrantes,Chalcidoidea,Trichogrammatidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:37Z,success
Trichoton,GBIF,4724163,Genus,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Tenebrionidae,NA,NA,NA,Trichoton,NA,NA,NA,NA,NA,2025-11-16T23:31:36Z,success
Trichoton sordidum,GBIF,9812737,Species,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Tenebrionidae,NA,NA,NA,Trichoton,NA,Trichoton sordidum,NA,NA,NA,2025-11-16T23:30:47Z,success
Tricorynus,ITIS,187364,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Bostrichiformia,Bostrichoidea,Ptinidae,Mesocoelopodinae,NA,NA,Tricorynus,NA,NA,NA,NA,NA,2025-11-16T23:31:37Z,success
Triorophus,GBIF,4722549,Genus,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Tenebrionidae,NA,NA,NA,Triorophus,NA,NA,NA,NA,NA,2025-11-16T23:31:39Z,success
Trochosa,ITIS,849587,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Lycosidae,NA,NA,NA,Trochosa,NA,NA,NA,NA,NA,2025-11-16T23:31:39Z,success
Trombidioidea,ITIS,895638,Superfamily,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,Acariformes,Trombidiformes,Prostigmata,Anystina,Trombidioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:32:28Z,success
Trupanea,ITIS,143052,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Brachycera,Muscomorpha,NA,Tephritidae,NA,NA,NA,Trupanea,NA,NA,NA,NA,NA,2025-11-16T23:31:40Z,success
Tuponia,ITIS,106832,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Heteroptera,Cimicomorpha,Miroidea,Miridae,Phylinae,Phylini,NA,Tuponia,NA,NA,NA,NA,NA,2025-11-16T23:31:42Z,success
Tymnes,ITIS,719755,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,Eumolpinae,Eumolpini,NA,Tymnes,NA,NA,NA,NA,NA,2025-11-16T23:31:42Z,success
Typhaea,ITIS,187103,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Mycetophagidae,Mycetophaginae,NA,NA,Typhaea,NA,NA,NA,NA,NA,2025-11-16T23:31:43Z,success
Uloboridae,ITIS,847767,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Uloboridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:44Z,success
Ulus,GBIF,4722898,Genus,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Tenebrionidae,NA,NA,NA,Ulus,NA,NA,NA,NA,NA,2025-11-16T23:31:45Z,success
Ummidia,ITIS,849625,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Ctenizidae,NA,NA,NA,Ummidia,NA,NA,NA,NA,NA,2025-11-16T23:31:46Z,success
Urozelotes,ITIS,185656,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Gnaphosidae,NA,NA,NA,Urozelotes,NA,NA,NA,NA,NA,2025-11-16T23:31:46Z,success
Vacusus,ITIS,187177,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Anthicidae,Anthicinae,NA,NA,Vacusus,NA,NA,NA,NA,NA,2025-11-16T23:31:47Z,success
Vaejovidae,ITIS,690791,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Scorpiones,NA,NA,Chactoidea,Vaejovidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:31:48Z,success
